House Code,House Heads Code,House  Description,Date Processed,Items Number,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,4/17/2009 12:03PM,1,21,"1X40' CONTAINER STC GHANA BLACKHYEDUA, BLACK OFRAM, ASANFINA FRIZE",109135.51,0.00,FR
,,,4/17/2009 12:03PM,1,18,"1X40' CONTAINER STC GHANAASANFINA MINERAL, KOTO INTERIOR,",71027.50,0.00,IT
,,,4/24/2009 12:29PM,1,13,"1X40' CONTAINER STC GHANA ASANFINA,KHAYA FLAT, QUARTER CUTS INTERIOR,",65730.03,0.00,US
,,,5/18/2009 11:53AM,1,20,"1X40' CONTAINER STC GHANAASANFINA INTERIOR BACKING,",106526.90,0.00,DE
,,,5/11/2009 12:24PM,1,6,"1X20' CONTAINER STC GHANA MAKORE,ASANFINA INTERIOR, BACKING,",39580.74,0.00,FI
,,,5/18/2009 11:39AM,1,20,"1X20' CONTAINER STC GHANA ASANFINAWAWA, KOTO, QUARTER GRADE SLICED",28150.79,0.00,CN
,,,7/31/2009 12:43PM,1,47,"3 X 40FT CONTAINERS STC 47 PALLETSGHANA SAPELE, KHAYA QUARTER & FLAT,",258944.37,0.00,ES
,,,5/15/2009 10:51AM,1,20,"1X40' CONTAINER STC GHANAEDINAM, SAPELE QUARTER CUTS,",84289.30,0.00,ZA
,,,5/17/2009 04:43PM,1,26,"1X40' CONTAINER STC GHANA MAKORE,NARROWS, ASANFINA, INTERIOR,",78133.44,0.00,DE
,,,5/22/2009 01:05PM,1,17,"1X40' CONTAINER STC GHANA MIXED REDWOODS NARROWS, HYEDUA, CANDOLLEI,",80363.92,0.00,RU
,,,5/22/2009 01:05PM,1,12,"1X40' CONTAINER STC GHANA MAKOREINTERIOR BACKING, BELWOBACKING",58741.84,0.00,LV
,,,7/22/2009 11:23AM,1,16,1 X 40FT CONTAINER STC 16 CRATES(5400 SHEETS) GHANA CELTIS CORE,15502.85,0.00,US
,,,5/28/2009 03:59PM,1,16,"1X40' CONTAINER STC GHANA ASANFINAMINERAL, NO MINERAL, BLACK OFRAM",64215.94,0.00,FR
,,,5/28/2009 03:59PM,1,32,"2X40' CONTAINERS STC GHANA ASANFINAMINERAL, SHORTS, BELOWBACKING",73185.70,0.00,PT
,,,8/18/2009 10:17AM,1,25,"1 X 40FT CONTAINER STC 25 PALLETSGHANA SAPELE,MAKORE,EDINAM NARROWS",94782.87,0.00,RU
,,,5/31/2009 01:38PM,1,20,"1X40' CONTAINER STC GHANA ASANFINAINTERIOR BACKING, BELOWBACKING",109720.56,0.00,DE
,,,6/5/2009 08:08AM,1,16,1X40' CONTAINER STC GHANA CEIBAQUATER CUT BACKING GRADE SLICED,61733.87,0.00,IT
,,,6/9/2009 01:54PM,1,16,"1X40' CONTAINER STC GHANA WHITEBLACK, OFRAM, CHENCHEN, MAHOGANY",50108.29,0.00,LB
,,,7/28/2009 08:56AM,1,20,"1 X 40FT CONTAINER STC 20 PALLETSGHANA MAKORE QTR, ASANFINA INT,",112395.05,0.00,LV
,,,6/10/2009 01:32PM,1,20,"1X40' CONTAINER STC GHANA ASANFINABLACK OFRAM, KOTO BACKING,",78475.23,0.00,IT
,,,7/20/2009 04:22PM,1,17,1 X 40FT CONTAINER STC 17 PALLETSGHANA SAPELE QUARTER B/BK,59270.16,0.00,ZA
,,,6/15/2009 08:03AM,1,3835,3835 SHEETS OFMIXED PLYWOOD,50009.66,0.00,NG
,,,6/15/2009 09:20AM,1,1725,1725 SHEETS OFMIXED PLYWOOD,33681.38,0.00,NG
,,,7/27/2009 01:48PM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA CHENCHEN/CEIBA B/BK GRADE,42705.80,0.00,EG
,,,6/25/2009 05:17PM,1,16,"1X40' CONTAINER STC GHANA KHAYAIVORENSIS, FLAT QUARTER CUTS",70018.92,0.00,CA
,,,7/29/2009 10:00AM,1,20,1 X 40FT CONTAINER STC 20 CRATES(6520 SHEETS) GHANA OTIE CORE GRADE,21846.23,0.00,US
,,,7/22/2009 11:23AM,1,16,1 X 40FT CONTAINER STC 16 CRATES(5400 SHEETS) GHANA CELTIS CORE,15502.85,0.00,US
,,,7/27/2009 01:48PM,1,17,"1 X 40FT CONTAINER STC 17 PALLETSGHANA KOTO,CHENCHEN,CEIBA MIRROR,",82260.66,0.00,HK
,,,6/24/2009 01:45PM,1,16,"1X40' CONTAINER STC GHANA MAHOGANYQUARTER CUT, CHENCHEN,BLACK,",68346.12,0.00,LB
,,,6/26/2009 10:56AM,1,17,"1X40' CONTAINER STC GHANA MAKORE,INTERIOR BACKING, BELWOBACKING",87303.84,0.00,LV
,,,7/27/2009 01:48PM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA KOTO/CHENCHEN B/BK,37731.26,0.00,IN
,,,8/31/2009 01:06PM,1,16,1 X 40FT CONTAINER STC 16 PACKAGES(4720 SHEETS) GHANA CELTIS CORE,13865.28,0.00,US
,,,7/31/2009 12:43PM,1,56,"3 X 40FT CONTAINERS STC 56 PALL;ETSGHANA UTILE,SAPELE,EDINAM,CANDOLEI",111973.97,0.00,LB
,,,7/3/2009 12:13PM,1,8,"1X20' CONTAINER STC GHANACANDOLLEI,  MAKORE, MAHOGANY,",44776.34,0.00,BE
,,,7/28/2009 08:56AM,1,19,"1 X 40FT CONTAINER STC 19 PALLETSGHANA ASANFINA INT, BK, B-BK GRADE",129848.68,0.00,LV
,,,8/10/2009 12:34PM,1,80,"5 X 40FT CONTAINERS STC 80 PALLETSGHANA CEIBA, CHENCHEN, CHENCHEN",197278.60,0.00,EG
,,,7/31/2009 12:43PM,1,40,2 X 20FT CONTAINERS STC 40 BUNDLES(1960 PCS) GHANA DENYA FAS AIR,19143.41,0.00,CN
,,,7/7/2009 08:59AM,1,16,"1X40' CONTAINER STC GHANA KHAYAQUARTER, FLAT CUTS BELOWBACKING",46232.21,0.00,CN
,,,7/31/2009 12:43PM,1,17,1 X 40FT CONTAINER STC 17 CRATES(6880 SHEETS) GHANA CEIBA ROTARY,23015.59,0.00,BE
,,,7/9/2009 04:52PM,1,22,1X40 CONT. STC CEIBA PLYWOOD,37298.12,0.00,GR
,,,7/10/2009 11:22AM,1,17,"1X40' CONTAINER STC GHANACHENCHEN, BUCKLED, SAPELE",54439.98,0.00,QA
,,,7/31/2009 12:43PM,1,17,"1 X 40FT CONTAINER STC 17 PALLETSGHANA UTILE, KOTO, CHENCHEN, CEIBA,",56604.60,0.00,ZA
,,,7/27/2009 01:48PM,1,19,"1 X 40FT CONTAINER STC 19 PALLETSGHANA MAKORE QUARTER INT, BK",92526.80,0.00,LV
,,,8/5/2009 02:11PM,1,14,1 X 40FT CONTAINER STC 14 PALLETSGHANA CHENCHEN B/BK GRADE,27887.00,0.00,AE
,,,7/31/2009 12:43PM,1,18,"1 X 40FT CONTAINER STC 18 PALLETSGHANA MAKORE QUARTER, ASANFINA",116181.06,0.00,LV
,,,7/17/2009 09:16AM,1,1,OFRAM-SHORT PANEL-QTR+0.55+260-290,979.54,0.00,AU
,,,10/22/2009 09:20AM,1,35,"2 X 40FT CONTAINERS STC 35 PALLETSGHANA UTILE,OFRAM,EDINAM QTR,",75348.61,0.00,LB
,,,8/10/2009 12:34PM,1,15,"1 X 40FT CONTAINER STC 15 PALLETSGHANA KOTO,CHENCHEN S. BUCKLED",47334.44,0.00,HK
,,,7/21/2009 09:36AM,1,16,"1X40' CONTAINER STC GHANA ASANFINAMINERAL, CHENCHEN, BLACK OFRAM",67080.56,0.00,FR
,,,7/22/2009 02:08PM,1,8,1X20' CONTAINER STC GHANA BLACKWHITE OFRAM BACKING GRADES,50962.01,0.00,IL
,,,7/22/2009 02:08PM,1,15,"1X40' CONTAINER STC GHANA SAPELEFLAT CUT BACKING, BELOWBACKING",56575.06,0.00,ZA
,,,8/10/2009 12:34PM,1,24,"1 X 40FT CONTAINER STC 24 PALLETSGHANA SAPELE QTR, OFRAM, MAKORE,",161770.94,0.00,BE
,,,7/24/2009 09:21PM,1,8,"1X20' CONTAINER STC GHANAKOTO, WAWA  BACKING GRADE SLICED",25450.45,0.00,CN
,,,8/5/2009 02:11PM,1,23,"1 X 40FT CONTAINER STC 23 PALLETSGHANA SAPELE QUARTER & FLAT INT,",104133.84,0.00,ZA
,,,8/10/2009 12:34PM,1,32,"2 X 40FT CONTAINERS STC 32 PALLETSGHANA OFRAM,WALNUT,MAKORE,UTILE,",141845.04,0.00,IN
,,,8/13/2009 01:50PM,1,34,"2 X 40FT CONTAINERS STC 34 PALLETSGHANA UTILE,SAPELE,CHENCHEN,",74857.84,0.00,LB
,,,8/12/2009 12:27PM,1,5,1 X 20FT CONTAINER STC 5 PALLETSGHANA SAPELI QUARTER BK GRADE,25857.92,0.00,CN
,,,9/7/2009 01:00PM,1,32,2 X 40FT CONTAINERS STC 32 CRATES(19520 SHEETS) GHANA CHENCHEN,36309.77,0.00,EG
,,,8/15/2009 01:37PM,1,18,"1 X 40FT CONTAINER STC 18 PALLETSGHANA OFRAM,ODUM,NYANKON QTR",96138.05,0.00,ES
,,,8/8/2009 11:41AM,1,24,"1 X 40FT CONTAINER STC 24 PALLETSGHANA ASANFINA SHORTS, B/BK",15911.54,0.00,VN
,,,10/11/2009 11:56AM,1,16,1 X 40FT CONTAINER STC 16 CRATES(4800 SHEETS) GHANA CELTIS CORE,13955.23,0.00,US
,,,8/13/2009 02:22PM,1,34,2 X 40FT CONTAINERS STC 34 BUNDLES(19080 PCS) GHANA CEIBA CORE ROTARY,45816.42,0.00,LB
,,,8/13/2009 01:49PM,1,42,2 X 40FT CONTAINERS STC 42 BUNDLES(18900 PCS) GHANA CHENCHEN CORE,35342.69,0.00,LB
,,,8/15/2009 01:37PM,1,25,"1 X 40FT CONTAINER STC 25 PALLETSGHANA SAPELE,OFRAM,ASANFINA",5435.94,0.00,RU
,,,8/15/2009 01:37PM,1,16,1 X 40FT CONTAINER STC 16 PACKAGES(4800 SHEETS) GHANA CELTIS ROTARY,14183.09,0.00,US
,,,8/17/2009 11:56AM,1,23,1X40 CONT. STC  CEIBA PLYWOOD,43366.42,0.00,AU
,,,8/25/2009 03:03PM,1,16,1 X 40FT CONTAINER STC 16 PACKAGES(4800 SHEETS) GHANA CELTIS CORE,14101.44,0.00,US
,,,8/25/2009 03:03PM,1,17,"1 X 40FT CONTAINER STC 17 CRATES(9540 SHEETS) GHANA CEIBA, CHENCHEN",20400.60,0.00,LB
,,,8/25/2009 02:23PM,2,2,"1 X 40FT CONTAINER STC 2 PALLETSGHANA SAPELE NARROWS,MAKORE NARROWS",5444.66,0.00,RU
,,,10/8/2009 01:22PM,1,16,1 X 40FT CONTAINER STC 16 CRARTES(4800 SHEETS) GHANA CELTIS CORE,13670.07,0.00,US
,,,9/12/2009 01:35PM,1,23,1 X 40FT CONTAINER STC 23 PALLETSGHANA WALNUT SAPELE & KHAYA,70221.02,0.00,ES
,,,9/11/2009 11:32AM,1,8,1 X 20FT CONTAINER STC 8 PALLETSGHANA CHENCHEN BK/B-BK GRADE,26989.48,0.00,TH
,,,9/4/2009 08:39AM,1,14,"1X40' CONTAINER GHANA WHITEOFRAM, BLACK OFRAM, MAKORE, WHITE",78193.43,0.00,BE
,,,9/5/2009 09:56AM,1,32,2 X 40FT CONTAINERS STC 32 CRATES(19520 SHEETS) GHANA CHENCHEN,40256.52,0.00,EG
,,,9/11/2009 10:47AM,1,34,2 X 40FT CONTAINERS STC 34 CRATES(19080 SHEETS) GHANA CEIBA CORE,40429.49,0.00,LB
,,,9/12/2009 01:35PM,1,56,"3 X 40FT CONTAINERS STC 56 PALLETSGHANA NIANGON, MWW NARROWS,",71223.20,0.00,EG
,,,9/11/2009 10:47AM,1,53,"2 X 40FT CONTAINERS STC 53 PALLETSGHANA MAKORE,KHAYA,EDINAM, CANDOLEI",189152.51,0.00,US
,,,10/28/2009 10:47AM,1,24,1 X 40FT CONTAINER STC 24 PALLETSGHANA ASANFINA SHORTS B/BK,15635.55,0.00,VN
,,,9/11/2009 10:47AM,1,25,"1 X 40FT CONTAINER STC 25 PALLETSGHANA SAPELE QUARTER, OFRAM,MAKORE",102727.93,0.00,BE
,,,9/24/2009 11:24AM,1,18,1 X 40FT CONTAINER STC 18 PALLETSGHANA KOTO BK/B-BK GRADE SLICED,56477.00,0.00,ZA
,,,10/6/2009 11:45AM,1,16,1 X 40FT CONTAINER STC 16 CRATES(4800 SHEETS) GHANA CELTIS CORE,13670.07,0.00,US
,,,10/1/2009 12:32PM,1,16,"1 X 40FT CONTAINER STC 16 PALLETSGHANA KOTO NARROWS, CEIBA (STAINED)",25127.62,0.00,EG
,,,10/1/2009 12:32PM,1,16,"1 X 40FT CONTAINER STC 16 PALLETSGHANA CHENCHEN, CHENCHEN SLIGHTLY",38713.03,0.00,TH
,,,10/1/2009 01:06PM,1,16,"1 X 40FT CONTAINER STC 16 PALLETSGHANA KOTO/CEIBA BK, B-BK GRADE",55541.13,0.00,HK
,,,10/15/2009 11:31AM,1,31,"4 X 20FT CONTAINERS STC 31 PALLETSGHANA KHAYA IVORENSIS,UTILE,EDINAM",244316.76,0.00,FR
,,,10/15/2009 11:31AM,1,32,"4 X 20FT CONTAINERS STC 32 PALLETSGHANA KHAYA IVORENSIS,SAPELE, UTILE",246011.57,0.00,BE
,,,9/17/2009 12:00PM,1,32,"2X40' CONTAINERS STC GHANA ASANFINAMINERAL, SHORTS, BELOWBACKING",89838.39,0.00,PT
,,,10/28/2009 10:47AM,1,14,"1 X 40FT CONTAINER STC 14 PALLETSGHANA KOTO, CHENCHEN B/BK GRADE",37490.98,0.00,IN
,,,9/30/2009 09:51AM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA AVODIRE B/BK GRADE SLICED,57603.69,0.00,IT
,,,9/24/2009 03:51PM,1,16,"1X40' CONTAINER STC GHANA CHENCHEN,BACKING GRADE SLICED VENEER",64364.01,0.00,ES
,,,9/25/2009 11:44AM,1,57,3 X 40 STC 57 PALLETS MIXEDSLICED VENEER,228877.48,0.00,IT
,,,10/1/2009 12:32PM,1,14,"1 X 20FT CONTAINER STC 14 PALLETSGHANA MAKORE QUARTER, ASANFINA,",52559.87,0.00,DE
,,,9/30/2009 01:09PM,1,23,"1X40' CONTAINER STC GHANA ASANFINA,WHITE,  BLACK OFRAM, MAKORE NARROWS",105508.63,0.00,DE
,,,10/2/2009 08:00AM,1,19,"1X40' CONTAINER STC GHANA ASANFINA,FRIZE MINERAL, MAKORE, KOTO",76911.87,0.00,IT
,,,10/2/2009 08:00AM,1,16,"1X40' CONTAINER STC GHANA CHENCHENBLACK OFRAM, ASANFINA MINERAL,",68179.29,0.00,FR
,,,11/12/2009 12:59PM,1,16,1 X 40FT CONTAINER STC 16 CRATES(5790 SHEETS) GHANA CELTIS ROTARY,20275.90,0.00,US
,,,10/29/2009 01:34PM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA KOTO B/BK GRADE SLICED,31331.26,0.00,FR
,,,10/9/2009 08:59AM,1,24,"1 X 40FT CONTAINER STC 24 PALLETSGHANA MRW SHORTS,MAKORE,KOTO,",65951.81,0.00,IT
,,,10/29/2009 01:34PM,1,16,"1 X 40FT CONTAINER STC 16 PALLETSGHANA OFRAM, ASANFINA MIN BK,",38020.68,0.00,FR
,,,10/15/2009 11:31AM,1,58,"2 X 40FT CONTAINERS STC 58 PALLETSGHANA KHAYA QUARTER & FLAT, B/OFRAM",151765.89,0.00,US
,,,10/14/2009 10:26AM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA KOTO BACKING GRADE SLICED,53286.28,0.00,ZA
,,,10/9/2009 09:30AM,1,37,2 X40 STC 37 PALLETS MIXEDSLICED VENEER,149208.05,0.00,IT
,,,10/11/2009 11:56AM,1,24,1 X 40FT CONTAINER STC 24 PALLETSGHANA SAPELLI QUARTER BK GRADE,45068.60,0.00,CN
,,,11/3/2009 11:25AM,1,29,"1 X 40FT CONTAINER STC 29 PALLETSGHANA KHAYA FLAT INT, BK, B-BK",82631.41,0.00,US
,,,11/19/2009 07:57AM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA CEIBA B/BK GRADE SLICED,36848.14,0.00,EG
,,,10/29/2009 01:34PM,1,12,"1 X 40FT CONTAINER STC 12 PALLETSGHANA KOTO, CHENCHEN BK, B-BK",46454.05,0.00,CN
,,,10/29/2009 01:34PM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA CHENCHEN B/BK GRADE,36655.44,0.00,FR
,,,10/20/2009 06:51PM,1,17,1 X 40FT CONTAINER STC 17 PALLETSGHANA CHENCHEN BK/B-BK GRADE,53643.23,0.00,ES
,,,11/13/2009 11:38AM,1,32,2 X 40FT CONTAINERS STC 32 CRATES(18400 SHEETS) GHANA CEIBA ROTARY,48230.99,0.00,GR
,,,11/18/2009 10:28AM,1,41,"2 X 40FT CONTAINERS STC 41 PALLETSGHANA SAPELE QTR,ASANFINA,AKASSA,",133652.05,0.00,DE
,,,11/3/2009 11:25AM,1,44,2 X 40FT CONTAINERS STC 44 BUDLES(21200 SHEETS) GHANA CEIBA CORE,43314.54,0.00,LB
,,,10/26/2009 08:19AM,1,18,1X40 STC 18 PALLETS MIXEDSLICED VENEER,102813.89,0.00,IT
,,,11/18/2009 10:28AM,1,16,"2 X 20FT CONTAINERS STC 16 PALLETSGHANA KHAYA IVORENSIS,UTILE,EDINAM",98521.88,0.00,LB
,,,11/24/2009 10:46AM,1,44,2 X 40FT CONTAINERS STC 44 CRATES(21200 SHEETS) GHANA CHENCHEN,38964.19,0.00,EG
,,,11/12/2009 12:59PM,1,16,1 X 40FT CONTAINER STC 16 CRATES(9200 SHEETS) GHANA CEIBA ROTARY,24116.58,0.00,GR
,,,10/29/2009 01:34PM,1,60,"5 X 40FT CONTAINERS STC 60 PALLETSGHANA CEIBA,CHENCHEN,CHENCHEN",193029.18,0.00,EG
,,,11/24/2009 10:46AM,1,80,"5 X 40FT CONTAINERS STC 80 PALLETSGHANA CEIBA (STEINED) CEIBA,CHEN-",135684.41,0.00,EG
,,,11/20/2009 09:18AM,1,15,"1 X 40FT CONTAINER STC 15 PALLETSGHANA ASANFINA, ASANFINA MIN",90905.31,0.00,GR
,,,12/14/2009 10:39AM,1,8,1 X 20FT CONTAINER STC 8 PALLETSGHANA WOOD VENNER,20785.81,0.00,IN
,,,10/31/2009 10:26AM,1,15,1 X 40FT CONTANER STC 15 PALLETSGHANA ASANFINABK GRADE,50208.49,0.00,GR
,,,12/3/2009 08:54AM,1,22,1 X 40FT CONTAINER STC 22 CRATES(16800 SHEETS) GHANA CEIBA FACE/,30474.10,0.00,ES
,,,11/25/2009 12:35PM,1,19,"1 X 40FT CONTAINER STC 19 PALLETSGHANA MAKORE QTR ASANFINA,AKASSA,",109438.91,0.00,LV
,,,11/10/2009 12:12AM,1,16,1X40 CONT. STC BK ASANFINA SLICEDVENEER,157057.00,0.00,FI
,,,12/8/2009 03:01PM,1,13,"1 X 20FT CONTAINER STC 13 PALLETSGHANA SAPELE QTR, MAKORE, MAHO-",42802.34,0.00,BE
,,,12/8/2009 01:14PM,1,2,1 X 20FT CONTAINER STC 2 PALLETS(PART-LOADED) GHANA KHAYA IVORENSIS,10258.82,0.00,LB
,,,11/18/2009 10:28AM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA CHENCHEN BK/B-BK GRADE,56166.52,0.00,BE
,,,11/20/2009 09:18AM,1,20,1 X 40FT CONTAINER STC 20 PALLETSGHANA KOTO/KHAYA QTR & FLAT,65590.33,0.00,CN
,,,11/13/2009 11:10AM,1,8,1X20' CONTAINER STC GHANA SAPELECHENCHEN BACKING BELOWBACKING,24758.64,0.00,DE
,,,11/13/2009 11:10AM,1,16,1X40' CONTAINER STC GHANA ASANFINAMINERAL BELOWBACKING GRADE SLICED,44274.46,0.00,LB
,,,12/31/2009 01:29PM,1,8,1 X 20FT CONTAINER STC 8 PALLETSGHANA KOTO BK/B-BK GRADE SLICED,24406.23,0.00,BE
,,,12/3/2009 09:12AM,1,26,"1 X 40FT CONTAINER STC 26 PALLETSGHANA OFRAM,OFRAM WHITE,KOTO,",107336.97,0.00,BE
,,,12/3/2009 08:54AM,1,18,"1 X 20FT CONTAINER STC 18 PALLETSGHANA WHITE OFRAM, CANDOLEI QTR",30262.74,0.00,DE
,,,11/19/2009 04:07PM,1,42,2 X40 STC 42 PALLETS MIXEDSLICED VENEER,144074.58,0.00,IT
,,,11/25/2009 11:49AM,1,32,2X40' CONTAINER STC GHANA CHENCHENSAPELE BELOWBACKING GRADE SLICED,134825.46,0.00,LB
,,,11/25/2009 12:35PM,1,8,"1 X 20FT CONTAINERS STC 8 PALLETSGHANA KOTO, CHENCHEN B/BK GRADE",21087.35,0.00,AE
,,,11/25/2009 12:35PM,1,17,1 X 40FT CONTAINER STC 17 CRATES(10230 PCS) GHANA CELTIS CORE,24350.08,0.00,US
,,,12/21/2009 01:09PM,1,18,1 X 40FT CONTAINER STC 18 PALLETSGHANA KOTO NARROWS & SHORTS,14638.87,0.00,EG
,,,12/1/2009 12:58PM,1,18,1 X 40FT CONTAINER STC 18 CRATES(1510 SHEETS) GHANA CEIBA CORE,28423.75,0.00,GR
,,,12/3/2009 03:15PM,1,17,1 X 40FT CONTAINER STC 17 CRATES(10230 PCS) GHANA CELTIS CORE,24341.68,0.00,US
,,,12/11/2009 02:43PM,1,17,1 X 40FT CONTAINER STC 17 PACKAGES(10230 SHEETS) GHANA OTIE CORE,24341.68,0.00,US
,,,12/31/2009 01:29PM,1,16,1 X 40FT CONTAINER STC 16 CRATES(9200 SHEETS) GHANA CEIBA FACE,23117.97,0.00,GR
,,,12/11/2009 03:30PM,1,40,2X40 STC 40 PALLETS MIXEDSLICED VENEER,155376.40,0.00,IT
,,,12/18/2009 09:22AM,1,20,"1X40' CONT STC GHANA ASANFINANORMAL,ASANFINA NARROWS,CHENCHEN",114769.95,0.00,FI
,,,,3,16,"1X40' CONT, (PARTLOAD) STC GHANASAPELE QUARTER CUT,ASANFINA MINERAL",62409.81,0.00,
,,,12/29/2009 09:58AM,1,40,2 X 40 STC 40 PALLETS MIXEDSLICED VENEER,136145.69,0.00,IT
,,,12/29/2009 01:18PM,1,20,3 X 40FT CONTAINERS STC 20 PALLETSGHANA VARIOUS SPECIES SLICED,22224.32,0.00,LB
4408310000,4408310000,"Veneer sheets and sheets for plywood, t=<6mm - Light/Dark Red Meranti [a]",1/22/2009 04:46PM,1,18,GHANA MIXED SLICED VENEERSTC - 18 PALLETS,57059.76,0.00,IT
,,,2/18/2009 03:35PM,1,18,"PALLETS OF CEIBA ROTARY COREVENEER - STC 8,820 SHEETS",18417.90,0.00,ES
,,,3/20/2009 12:11PM,1,52,"PALLETS OF ASANFIN, OFRAM,AKASA,SAPLEL & EDINAM SLICED VENEER",186072.09,0.00,IT
,,,3/26/2009 01:49PM,1,18,"1X40' CONTAINER STC GHANA MAKOREINTERIOR, BACKING BELOWBACKING",92214.35,0.00,LV
,,,3/27/2009 02:41PM,1,18,"PALLETS OF CEIBA ROTARY COREVENEER - STC 8,820 SHEETS",19403.76,0.00,ES
,,,4/7/2009 03:19PM,1,17,PALLETS OF MAKORE/ASANFINA &MANSONIA SLICED VENEER,56460.48,0.00,DE
,,,4/8/2009 01:33PM,1,17,"1X40' CONTAINER STC GHANASAPELE, EDINAM QUARTER CUTS,",52043.41,0.00,ZA
,,,7/14/2009 09:51AM,1,16,1 X 40FT CONTAINER STC 16 CRATES(5520 SHEETS) GHANA CELTIS CORE,15779.14,0.00,US
,,,6/19/2009 01:01PM,1,35,"2 X 40FT CONTAINERS STC 35 PALLETSGHANA UTILE, SAPELE, EDINAM, QTR.",75174.28,0.00,LB
,,,5/4/2009 11:22AM,1,8,PALLETS CHENCHEN SLICED VENEER,14458.43,0.00,LB
,,,5/4/2009 11:22AM,1,16,PALLETS ASANFINA/EDIBAM (KD)S/VENEER,65354.95,0.00,IT
,,,7/14/2009 09:51AM,1,16,1 X 40FT CONTAINER STC 16 CRATES(5400 SHEETS) GHANA CELTIS CORE,15436.92,0.00,US
,,,6/21/2009 01:55PM,1,66,3 X 40FT CONTAINER STC 66 PALLETSGHANA MAKORE/KOTO/CHENCHEN/,126980.39,0.00,EG
,,,5/5/2009 03:05PM,1,17,GHANA SLICED VENEER (MIXED )1X40'CONT,72049.47,0.00,IT
,,,7/1/2009 01:35PM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA KOTO BK/B-BK GRADE SLICED,47849.38,0.00,ZA
,,,5/28/2009 11:10AM,1,14,"1 X 40FT CONTAINER STC 14 PALLETSGHANA SAPELE,MAKORE QUARTER,",55848.03,0.00,BE
,,,7/1/2009 01:35PM,1,42,2 X 40FT CONTAINERS STC 42 CRATES(18900 SHEETS) GHANA CHENCHEN,38812.11,0.00,EG
,,,5/30/2009 03:53PM,1,21,1 X 40FT CONTAINER STC 21 PALLETSGHANA SAPELE QUARTER BK/B-BK GRADE,57674.04,0.00,US
,,,6/24/2009 02:43PM,1,22,"1 X 40FT CONTAINER STC 22 PALLETSMAKORE QTR, ASANFINA, ASANFINA",127181.76,0.00,RU
,,,5/30/2009 03:53PM,1,13,"1 X 20FT CONT. STC 13 PALLETSGHANA ASANFINA, MAKORE BK, B-BK",37554.61,0.00,DE
,,,7/14/2009 09:51AM,1,20,1 X 40FT CONTAINER STC 20 CRATES(8650 SHEETS) GHANA OTIE CORE,23073.51,0.00,US
,,,5/20/2009 12:45PM,1,49,3 X 40FT CONTAINERS STC 49 PALLETSGHANA CEIBA B/BK GRADE SLICED,104182.14,0.00,EG
,,,7/6/2009 01:26PM,1,13,"1 X 40FT CONTAINER STC 13 PALLETSGHANA ASANFINA, ASANFINA MINERALS",49611.32,0.00,GR
,,,5/30/2009 03:53PM,1,29,"1 X 40FT CNTAINER STC 29 PAALETSGHANA KHAYA FLAT INT, BK, B-BK",87376.55,0.00,US
,,,5/29/2009 09:54AM,1,49,2 X 40FT CONTAINERS STC 49 PALLETSGHANA ASANFINA BB/CC KILN DRIED,104604.49,0.00,NG
,,,6/26/2009 01:27PM,1,47,3 X 40FT CONTAINERS STC 47 BUNDLES(1954 PCS) GHANA DAHOMA FAS AIR,30105.81,0.00,EG
,,,6/5/2009 11:23AM,1,19,"GHANA CEIBA ROTARY CORE VENEERSTC - 8,380 SHEETS",23258.36,0.00,ES
,,,6/5/2009 12:00PM,1,15000,15000 SHEET  MIXED VENEER,2881.20,0.00,TG
,,,6/19/2009 09:42AM,1,52,GHANA MIXED SLICED VENEERSTC - 52 PALLETS,252845.96,0.00,IT
,,,6/22/2009 09:32AM,1,49,1 X 40FT CONTAINERS STC 49 PALLETSGHANA CEIBA B/BK GRADE SLICED,131202.47,0.00,CN
,,,6/23/2009 03:13PM,1,15,GHANA MIXED SLICED VENEERSTC - 15 PALLETS,73895.23,0.00,DE
,,,6/29/2009 03:18PM,1,14,1 X 40FT CONTAINER STC 14 PALLETSGHANA CHENCHEN B-BK GRADE,40477.89,0.00,CN
,,,7/4/2009 11:17AM,1,41,"2 X 40FT CONTAINERS STC 41 CRATESGHANA ODUM,KOTO,KHAYA FLAT,B/OFRAM",132123.93,0.00,FR
,,,7/4/2009 12:09PM,1,12,"1 X 40FT CONTAINER STC 12 PALLETSGHANA OFRAM, ASANFINA KOTO",26923.62,0.00,DE
,,,7/8/2009 04:46PM,1,39,"PALLETS OF CEIBA ROTARY CORE VENEERSTC - 18,540 SHEETS",42743.41,0.00,ES
,,,7/8/2009 04:59PM,1,23,1X40 CONT. STC CEIBA PLYWOOD,34866.03,0.00,GR
,,,7/9/2009 11:08AM,1,32,2X40 CONT. STC SLICED VENEER,78835.30,0.00,EG
