House Code,House Heads Code,House  Description,Date Processed,Items No,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,4/24/2012 02:07PM,1,14,GHANA FAS ODUM & KOTO (AD) LUMBERSTC 1648 PIECES - 32.099M3,43027.55,0.00,GB
,,,4/24/2012 02:07PM,1,23,GHANA FAS KOTO (KD) LUMBERSTC 1336 PIECES - 33.051M3,41203.56,0.00,GB
,,,4/24/2012 02:07PM,1,15,GHANA NO.1 C&S  WAWA (KD) LUMBERSTC - 2082 PIECES - 42.843 M3,32044.08,0.00,GB
,,,4/24/2012 03:14PM,1,13,"13 BUNDLES WAWA NO.1 C&S (KD)LUMBER. SAID TO CONTAIN 1,183 PCS.",27147.78,0.00,DE
,,,4/24/2012 03:14PM,1,10,10 BUNDLES FAS MAHOGANY (KD)LUMBER. SAID TO CONTAIN 725 PIECES.,53366.86,0.00,US
,,,4/24/2012 03:14PM,1,10,10 BUNDLES FAS ODUM (KD) LUMBER.SAID TO CONTAIN 676 PIECES.,40152.81,0.00,ES
,,,4/24/2012 04:41PM,1,11,"11 BUNDLES FAS MAHOGANY (KD)LUMBER. SAID TO CONTAIN 1,328 PCS.",53641.86,0.00,US
,,,4/24/2012 05:14PM,1,5102,89 X 20 CONTAINERS STC 5102 PCSGMELINA LUMBER,201196.25,0.00,IN
,,,4/27/2012 03:51PM,1,1040,16 X 20 CONTAINERS STC 1040 PCSGMELINA LUMBER,57475.33,0.00,IN
,,,5/10/2012 11:37AM,1,18,1 X 40' HC CONTAINER STC GHANAWAWA GRD.2 FINGER JOINTED,36315.62,0.00,DE
,,,5/10/2012 11:37AM,1,22,1 X 40' HC CONTAINER STC GHANAWAWA NO.1 C&S LUMBER  KD,41419.89,0.00,IE
,,,4/26/2012 02:16PM,1,38,2 X 40' HC  CONTAINERS STC GHANAWAWA/ CEIBA NO. 2 C&S LUMBER KD,52776.31,0.00,DE
,,,4/25/2012 11:07AM,1,14,GHANA FAS ODUM & KOTO (KD) LUMBERSTC 1648 PIECES - 32.099M3,43027.55,0.00,GB
,,,4/25/2012 01:53PM,1,16,"16 BUNDLES FAS PAPAO (AS) STRIPS.SAID TO CONTAIN 24,906 PIECES",22540.76,0.00,DE
,,,4/25/2012 04:02PM,1,7108,"NO.1 C&S TEAK (AD) LUMBER.SAID TO CONTAIN 7,108 PIECES.",227421.52,0.00,IN
,,,4/26/2012 12:39PM,1,15,15 BUNDLES FAS RED WOOD (KD) LUMBERSAID TO CONTAIN 897 PIECES.,40110.42,0.00,CN
,,,4/30/2012 10:31AM,1,16,"16 BUNDLES FAS OTIE (AD) LUMBER.SAID TO CONTAIN 2,250 PIECES.",19370.96,0.00,DE
,,,4/30/2012 04:47PM,1,8,1 X 20' CONTAINER STC GHANAWAWA GRD. 2 FINGER JOINTED,22997.46,0.00,DE
,,,4/30/2012 11:09AM,1,14,"1X40 FT CONTAINER S.T.C 14 BUNDLES2,426 PIECES GHANA BLACK OFRAM KD",33081.76,0.00,IL
,,,4/30/2012 11:09AM,1,34,"2X40 FT CONTAINER S.T.C 34 BUNDLES4,171 PIECES GHANA WAWA KD LUMBER",86376.81,0.00,CN
,,,4/30/2012 11:09AM,1,33,"2X40 FT CONTAINER S.T.C 33 BUNDLES3,783 PIECES GHANA WAWA KD LUMBER",7574189.41,0.00,CN
,,,4/30/2012 11:20AM,1,19,"19 BUNDLES NO.1 C&S BLACK OFRAM(AD) LUMBER. STC -  1,429 PIECES.",18460.39,0.00,SN
,,,5/10/2012 11:36AM,1,8,1 X 20' CONTAINER STC GHANAREDWOOD/AFROMOSIA/WALNUT/,61034.94,0.00,GB
,,,6/28/2012 01:35PM,1,20,1 X 40' HC CONTAINER STC GHANAWAWA NO. 1 C&S LUMBER KD,40726.89,0.00,IE
,,,5/15/2012 01:12PM,1,38,"38 BUNDLES STC 3,270 PIECES FASCEDRELLA (AD) LUMBER - 70.103 M3",97961.65,0.00,US
,,,5/2/2012 12:54PM,1,20,"20 BUNDLES GHANA WAWA NO.1 C&S(KD) LUMBER. STC - 3,013 PIECES.",41552.93,0.00,GB
,,,5/2/2012 12:54PM,1,20,"20 BUNDLES FAS BLACK OFRAM(KD) LUMBER. STC - 1,267 PIECES.",42402.37,0.00,IL
,,,5/3/2012 10:33AM,1,23,"23 BUNDLES NO.1 C&S BLACK OFRAM(AD) LUMBER. STC - 1,374 PIECES.",18958.59,0.00,SN
,,,5/3/2012 01:27PM,1,21,1 X 40 FT CONTAINER S.T.C21 BUNDLES,30884.01,0.00,US
,,,5/3/2012 01:27PM,1,18,1 X 40 FT CONTAINER S.T.C18 BUNDLES,28386.52,0.00,LB
,,,5/17/2012 10:26AM,1,18,18 BDLS NO.1 COMMON & SELECTS BLACKOFRAM KD LUMBER STC. 1470 PCS,35098.82,0.00,IL
,,,6/10/2012 02:11PM,1,16,1 X 40' HC CONTAINER STC GHANAKOTO FAS LUMBER  KD,47448.53,0.00,DE
,,,8/22/2012 12:17PM,1,8,1 X 40' HC CONTAINER STC GHANAWAWA GRD. 2 FINGER JOINTED MOUDING,31699.74,0.00,DE
,,,5/7/2012 10:13AM,1,42,2 X 40' HC CONTAINER STC GHANAWAWA & CEIBA NO. 1 C&S LUMBER KD/,59962.85,0.00,DE
,,,5/7/2012 11:01AM,1,15,15 BDLS GHANA FAS WHITE OFRAMKILN DRIED LUMBER STC. 1185 PCS,34929.39,0.00,IT
,,,5/7/2012 01:23PM,1,18,"18 BUNDLES WAWA NO.1 C&S (KD)LUMBER. STC - 5,207 PIECES.",41393.74,0.00,LT
,,,5/7/2012 02:14PM,1,14,14 BUNDLES NO.1 C&S WAWA (KD)LUMBER - STC 1563 PIECES -,35196.76,0.00,CN
,,,5/7/2012 02:14PM,1,17,17 BUNDLES FAS ODUM (KD) LUMBERSTC - 1022 PIECES - 32.891 M3,60949.72,0.00,AE
,,,5/8/2012 11:22AM,1,22,22 BUNDLES NIANGON INDUSTRIAL(AD)BOULES S.T.C 545 PCS,40763.57,0.00,BE
,,,5/8/2012 12:19PM,1,15,APA SQUARES AD (75 X 75MM)(12.795M3),18144.59,0.00,IT
,,,,2,7,APA STRIPS  AD (25 X 75MM)(5.069M3),6589.32,0.00,
,,,5/18/2012 10:37AM,1,19,1 X 40' HC CONTAINER   &1 X 20' CONTAINER STC GHANA WAWA,48158.68,0.00,ZA
,,,6/10/2012 02:11PM,1,22,1 Z 40' HC CONTAINER STC GHANAWAWA NO. 1 C&S LUMBER  KD,41235.98,0.00,GB
,,,5/9/2012 11:59AM,1,24,"24 BUNDLES FAS DENYA (AD) LUMBER.SAID TO CONTAIN 1,176 PIECES.",14002.26,0.00,CN
,,,5/28/2012 09:28AM,1,20,1 X 40' HC CONTAINER STC GHANAWAWA/ CEIBA NO. 1 C&S LUMBER KD,24457.50,0.00,DE
,,,5/9/2012 03:00PM,1,11,11 BUNDLES 1C &S WAWA (KD) LUMBER(SQUARES) STC 13381 PCS,9313.42,0.00,DE
,,,5/9/2012 03:17PM,1,15,15 BUNDLES FAS BLACK OFRAM (KD)LUMBER. (36.402 M3),33984.27,0.00,IL
,,,5/9/2012 03:17PM,1,12,12 BUNDLES FAS MAHOGANY (KD)LUMBER. (34.744 M3),54904.83,0.00,US
,,,5/9/2012 04:40PM,1,1717,17 X 20 CONTAINERS STC 1717PIECES OF WOOD,86699.95,0.00,IN
,,,5/10/2012 11:05AM,1,15,"15 BUNDLES NO.1 C&S WAWA (KD)LUMBER.SAID TO CONTAIN 1,672 PCS.",42265.62,0.00,DE
,,,5/11/2012 11:33AM,1,231,231 BUNDLES FAQ NIANGON (AD) ROUNDBOULES S.T.C 3100 PCS,203130.06,0.00,FR
,,,5/11/2012 12:14PM,1,15,"15 BUNDLES GHANA NO.1 C&S WAWA (KD)LUMBER. STC - 1,476 PCS (54.009 M3)",44039.33,0.00,DE
,,,5/11/2012 12:14PM,1,21,"21 BUNDLES FAS GHANA BLACK OFRAM(KD) LUMBER. STC - 1,494 PIECES.",39073.62,0.00,IL
,,,5/11/2012 05:44PM,1,7850,83 X 20 CONTAINERS STC 7850PIECES OF GMELINA LUMBER,435748.91,0.00,IN
,,,5/11/2012 06:06PM,1,1224,12 X 20 CONTAINERS STC 1224 PCSTEAK LOGS,61085.53,0.00,IN
,,,5/14/2012 08:51AM,1,17,"17 BUNDLES FAS BLACK OFRAM (KD)LUMBER. SAID TO CONTAIN 1,246 PCS.",36076.09,0.00,IL
,,,5/14/2012 07:30PM,1,11,1X40FT CONTAINER STCKOTO KD LUMBER,42105.47,0.00,BE
,,,5/15/2012 08:22AM,1,34,2 X 40 FT CONTAINERS S.T.C.15 BUNDLES = 28.112 M3 = 25.791 MT,45667.88,0.00,AE
,,,5/16/2012 09:39AM,1,13,13 BUNDLES FAS KHYAYA IVORENSIS(KD)LUMBER STC  1711 PCS,71453.89,0.00,US
,,,6/12/2012 10:44AM,1,23,1 X 40 FT CONTAINER S.T.C16  BUNDLES = 23.959 M3 = 13.930 MT,37771.53,0.00,LB
,,,5/17/2012 03:32PM,1,15,"15 BUNDLES FAS KOTO (KD) LUMBER.SAID TO CONTAIN 6,227 PIECES.",48109.94,0.00,IT
,,,5/17/2012 03:33PM,1,19,19 BUNDLES FAS GUAREA (AD) LUMBER.SAID TO CONTAIN 631 PIECES.,36114.86,0.00,FR
,,,5/17/2012 06:22PM,1,2346,23 X 20 CONTAINERS STC 2346PCS OF ROSE WOOD,108785.53,0.00,IN
,,,5/28/2012 09:37AM,1,16,2 X 20' CONTAINERS STC GHANAWAWA GRD. 2 MOULDINGS,46507.23,0.00,DE
,,,5/22/2012 02:24PM,1,14,14 BUNDLES FAS KHAYA (KD) LUMBERSTC 1831 PIECES - 34.122M3,54184.71,0.00,US
,,,5/23/2012 02:18PM,1,11,"11 BUNDLES FAS DENYA (AD) LUMBERSTC 1,614 PIECES - 17.750 M3",15673.34,0.00,DE
,,,5/23/2012 03:57PM,1,14,14 BUNDLES NO.1 C&S WAWA (KD)LUMBER - STC 1122 PIECES - 45.687M3,34890.25,0.00,CN
,,,5/23/2012 03:57PM,1,10,10 BUNDLES FAS & NO.1 C&S ODUM/SAPELE/ WAWA (KD) LUMBER.,26868.60,0.00,IT
,,,5/29/2012 03:27PM,1,1200,10 X 20 CONTAINERS STC 1200 PCSTEAK WOOD,52328.28,0.00,IN
,,,5/24/2012 11:42AM,1,18,11 BUNDLES FAS DAHOMA (KD) LUMBER.STC 708 PIECES - 25.242 M3,27775.52,0.00,YE
,,,5/24/2012 11:42AM,1,40,40 BUNDLES FAS CEDRELLA (AD) LUMBERSAID TO CONTAIN 3871 PIECES.,97969.14,0.00,US
,,,5/24/2012 11:42AM,1,17,"17 BUNDLES FAS DANTA (KD) LUMBER.SAID TO CONTAIN 1,083 PIECES.",33575.81,0.00,AE
,,,5/24/2012 01:53PM,1,20,"20 BUNDLES FAS PAPAO (AD) SQUARES.SAID TO CONTAIN 1,900 PIECES.",29826.33,0.00,IT
,,,5/28/2012 08:40AM,1,16,1X 40 FT CONTAINER S.T.C16 BUNDLES,57112.01,0.00,US
,,,5/28/2012 08:40AM,1,15,1 X40 FT CONTAINER S.T.C15 BUNDLES,18179.74,0.00,DE
,,,6/6/2012 10:49AM,1,30,2 X 40 FT CONTAINERS S.T.C30 BDLS = 50.362 M3 = 49.863 MT,31989.34,0.00,AE
,,,5/28/2012 12:03PM,1,12,1X40' CONTAINER STCKOTO KD LUMBER,43710.51,0.00,DE
,,,5/28/2012 12:03PM,1,13,1X40' CONTAINER STCESSA KD LUMBER,28198.76,0.00,AE
,,,6/5/2012 08:53AM,1,8,1 X 20' HC CONTAINER STC GHANAWAWA GRD. 2 MOULDINGS,23373.38,0.00,DE
,,,6/1/2012 09:57AM,1,14,"14 BUNDLES NO.1 C&S WAWA (KD)LUMBER. SAID TO CONTAIN 1,535 PCS.",35071.42,0.00,CN
,,,6/5/2012 01:31PM,1,34,"34 BUNDLES FAS EKKI (KD) LUMBER.SAID TO CONTAIN 1,898 PIECES.",42621.87,0.00,DE
,,,5/30/2012 11:15AM,1,6807,"NO.1 C&S TEAK (AD) LUMBER.SAID TO CONTAIN 6,807 PIECES",258964.11,0.00,IN
,,,5/30/2012 11:47AM,1,15,15 BUNDLES FAS EKKI (AD) SCANTLINGSSAID TO CONTAIN 175 PIECES.,17546.14,0.00,DE
,,,5/30/2012 04:12PM,1,9383,87 X 20 CONTAINERS STC 9383PCS TEAK LOGS,459389.04,0.00,IN
,,,5/30/2012 04:25PM,1,735,7 X 20 CONTAINERS STC 735 PCSROSE WOOD,33757.19,0.00,IN
,,,5/31/2012 10:45AM,1,16,"16 BUNDLES FAS PAPAO (AD) STRIPS.SAID TO CONTAIN 9,900 PIECES.",26784.37,0.00,IT
,,,6/12/2012 11:04AM,1,16,"1X40 FT CONTAINER S.T.C 16 PALLETS67,550.64 M2-40.530 M3-12.785 MT",44476.68,0.00,EG
,,,6/4/2012 12:19PM,1,13,13 BUNDLES NO.1 C&S WAWA (KD)LUMBER - STC 1168 PIECES,41763.05,0.00,DK
,,,6/4/2012 12:19PM,1,16,16 BUNDLES NO.1 C&S WAWA (KD)LUMBER - STC 743 PIECES - 45.175 M3,35355.08,0.00,GB
,,,6/4/2012 12:53PM,1,1019,"GHANA TEAK SQUARE EDGE NO.1 C&SLUMBER. STC - 1,019 PIECES.",35041.11,0.00,IN
,,,6/4/2012 01:00PM,1,18,1X40' CONTAINER STCCELTIS  ROUGH SAWN LUMBER,41598.04,0.00,PT
,,,6/5/2012 10:15AM,1,15,15 BDLS GHANA NO.1 C&S WAWA KDLUMBER STC. 1687 PCS,38181.70,0.00,DE
,,,6/28/2012 01:35PM,1,15,1 X 40' HC CONTAINER STC GHANAWAWA NO. 2 C&S LUMBER KD,34488.90,0.00,QA
,,,7/30/2012 11:12AM,1,12,1 X 20' CONTAINER STC GHANAWAWA NO. 1 C & S LUMBER  KD,11580.08,0.00,FR
,,,6/5/2012 11:00AM,1,20,1 X 40' HC CONTAINER STC GHANAKOTO FAS LUMBER  KD,51140.25,0.00,BE
,,,6/5/2012 11:49AM,1,26,"26 BUNDLES FAS KUSSIA (AD) LUMBER.SAID TO CONTAIN 1,203 PIECES",44847.03,0.00,DE
,,,6/5/2012 11:49AM,1,16,"16 BUNDLES NO.1 C&S WAWA (KD)LUMBER. STC - 2,038 PIECES.",35213.82,0.00,GB
,,,6/5/2012 03:31PM,1,50,GHANA DENYA FAS AIR DRIED LUMBER(5554 PIECES),85775.39,0.00,CN
,,,6/5/2012 01:30PM,1,24,"24 BUNDLES GHANA NO.1 C&S WAWA(KD) LUMBER. STC - 1,011 PIECES.",37399.66,0.00,DE
,,,6/5/2012 01:30PM,1,19,19 BUNDLES FAS GHANA KOTO WHITE/UTILE & EMERI (KD) LUMBER.,49706.88,0.00,DE
,,,6/6/2012 09:59AM,1,25,25 BUNDLES FAS ODUM (IROKO) (KD)LUMBERS (SQUARES) S.T.C 1967 PCS,106574.85,0.00,ZA
,,,6/6/2012 09:59AM,1,17,17 BUNDLES FAS CHENCHEN (KD)LUMBER S.T.C  1506 PCS,30138.03,0.00,LB
,,,6/6/2012 09:59AM,1,10,10 BUNDLES FAS EKKI (AD) SCANTLINGSS.T.C 1320 PCS,19567.61,0.00,NL
,,,6/8/2012 11:02AM,1,49,3 X 40 FT CONTAINERS S.T.C49 BUNDLES = 159.217 M3 = 60.539 MT,135593.18,0.00,CN
,,,6/6/2012 04:30PM,1,10,10 BUNDLES FAS MAHOGANY (KD) LUMBERSAID TO CONTAIN 940 PIECES.,58607.09,0.00,US
,,,6/8/2012 03:14PM,1,15,15 BUNDLES FAS MAHOGANY (KD)LUMBER. SAID TO CONTAIN 979 PCS.,59680.18,0.00,US
,,,6/7/2012 12:01PM,1,16,"16 BUNDLES NO.1 C&S WAWA (KD)LUMBER. SAID TO CONTAIN 1,450 PCS.",35098.98,0.00,IL
,,,6/7/2012 12:01PM,1,14,"14 BUNDLES NO.1 C&S WAWA (KD)LUMBER. SAID TO CONTAIN 1,412 PCS.",35035.34,0.00,QA
,,,6/7/2012 01:05PM,1,19,"19 BUNDLES GHANA NO.1 C&S WAWA(KD) LUMBER. STC - 3,570 PIECES.",33456.89,0.00,GB
,,,7/30/2012 11:12AM,1,23,1 X 40' HC CONTAINER STC GHANAEMIRE/UTILE FAS LUMBER KD,49045.03,0.00,DE
,,,7/28/2012 11:48AM,1,13,1 X 40' HC CONTAINER STC GHANAWAWA GRD. 2 FINGER JOINTED &,36710.96,0.00,DE
,,,6/7/2012 02:56PM,1,49,"49 BUNDLES DENYA (AD) LUMBER.SAID TO CONTAIN 6,174 PIECES.",62143.18,0.00,NL
,,,6/7/2012 03:30PM,1,14,14 BUNDLES FAS BLACK OFRAM (KD)LUMBER. SAID TO CONTAIN 930 PCS.,33366.03,0.00,IL
,,,6/7/2012 03:30PM,1,17,17 BUNDLES GUAREA (AD) LUMBER.& NIANGON (AD) STRIPS.STC - 676 PCS,30439.40,0.00,ES
,,,6/7/2012 04:02PM,1,16,"16 BUNDLES FAS PAPAO (AD) STRIPS.SAID TO CONTAIN 24,076 PIECES.",22651.05,0.00,DE
,,,6/8/2012 10:34AM,1,17,"17 BUNDLES WAWA NO.1 C&S (KD)LUMBER - STC 1,789 PIECES -",38254.33,0.00,GB
,,,6/12/2012 12:24PM,1,82,82 BUNDLES FAS NIANGON (AD)SCANTLINGS / LUMBER STRIPS,145870.87,0.00,BE
,,,6/13/2012 02:22PM,1,20,"20 BUNDLES WAWA NO.1 C&S (KD)LUMBER - STC 1,332 PIECES",44893.09,0.00,CN
,,,6/14/2012 10:53AM,1,21,21 BUNDLES FAS NIANGON (AD) LUMBER(STRIPS)  S.T.C 4027 PCS,34796.22,0.00,BE
,,,6/14/2012 03:43PM,1,151,"151 BUNDLES NO.1 C&S BLACK OFRAM(KD) LUMBER. STC - 10,986 PIECES.",151785.79,0.00,SN
,,,6/15/2012 01:36PM,1,1984,"GHANA NO.1 C&S TEAK SQUARE EDGELUMBER. STC - 1,984 PIECES.",70865.14,0.00,IN
,,,6/18/2012 10:03AM,1,112,112 BUNDLES FAQ NIANGON (AD) ROUNDBOULES S.T.C 1795 PCS,94684.12,0.00,BE
,,,6/18/2012 10:03AM,1,34,34 BUNDLES FAQ NIANGON INDUSTRAILBOULES S.T.C 899 PCS,52975.99,0.00,FR
,,,6/18/2012 10:55AM,1,25,25 BUNDLES FAS BLACK HYEDUA/WALNUT/EMERI (KD) LUMBER. (41.097 M3),64832.05,0.00,DE
,,,6/18/2012 03:10PM,1,780,14 X 20 CONTAINERS STC 780 PCSTEAK LOGS,122326.94,0.00,IN
,,,6/18/2012 03:43PM,1,2058,21 X 20 CONTAINERS STC 2058 PCSGMELINA LUMBER,203003.58,0.00,IN
,,,6/18/2012 04:31PM,1,9846,100 X 20 CONTAINERS STC 9846 PCSGMELINA LUMBER,936709.01,0.00,IN
,,,6/18/2012 04:34PM,1,17,"17 BUNDLES NO.1 C&S WAWA (KD)LUMBER. SAID TO CONTAIN 1,952 PCS.",34004.80,0.00,DE
,,,6/18/2012 04:34PM,1,14,"14 BUNDLES FAS SAPELE (KD) LUMBER.SAID TO CONTAIN 1,280 PIECES.",56093.28,0.00,US
,,,6/18/2012 04:34PM,1,12,"12 BUNDLES FAS MAHOGANY (KD) LUMBERSAID TO CONTAIN 1,659 PIECES.",52313.96,0.00,US
,,,6/19/2012 12:42PM,1,16,"16 BUNDLES GHANA FAS MAHOGANY(KD) LUMBER. STC - 1,231 PIECES.",58285.09,0.00,US
,,,6/19/2012 05:10PM,1,15,15 BUNDLES FAS DANTA (KD) LUMBERSTC - 722 PIECES - 28.011 M3,23420.89,0.00,AE
,,,6/19/2012 04:35PM,1,29,"29 BUNDLES FAS DANTA (KD) LUMBERSTC - 1,393 PIECES - 56.506 M3",47246.47,0.00,SA
,,,7/5/2012 05:29PM,1,53,53 BUNDLES FAS BLACK OFRAM ANDEDINAM (KD) LUMBER -,112771.91,0.00,IL
,,,7/27/2012 05:17PM,1,16,1 X 40' HC CONTAINER STC GHANAWAWA GRD. 2 FINGER JOINTED,41767.55,0.00,HR
,,,7/27/2012 05:17PM,1,20,1 X 40' HC CONTAINER STC GHANAWAWA NO. 1 C&S LUMBER KD,38639.45,0.00,FR
,,,6/20/2012 11:52AM,1,16,FAS NIANGON (AD) LUMBER16 BUNDLES,26952.93,0.00,BE
,,,6/20/2012 01:29PM,1,48,48 BUNDLES FAQ NIANGON BOULESSTC - 559 PIECES - 52.700 M3,66092.97,0.00,DE
,,,6/20/2012 04:24PM,1,14,1X40' CONTAINER STCWHITE KOTO LUMBER KD,43706.21,0.00,DE
,,,6/20/2012 04:24PM,1,16,1X40FT CONTAINER STCCELTIS SAWN LUMBER KD MAX 12%,41974.93,0.00,PT
,,,6/21/2012 01:51PM,1,11,11 BUNDLES GRADE II. KUSSIA (AD)S4S LUMBER STC  2376 PCS,29755.29,0.00,FR
,,,7/27/2012 10:04AM,1,10,1 X 20'  CONTAINER STC GHANAWAWA QUATER BATTENS/,36999.42,0.00,DE
,,,7/27/2012 10:05AM,1,18,1 X 40' HC CONTAINER STC GHANAWAWA/CEIBA NO. 1 C&S LUMBER KD,23457.17,0.00,DE
,,,7/9/2012 10:35AM,1,30,30 BUNDLES FAS NIANGON (AD) LUMBER.(37.964M3),45780.79,0.00,FR
,,,6/28/2012 05:15PM,1,53,3 X 40' HC CONTAINERS STC GHANAWAWA GRD.2 S4S/WAWA & CEIBA,116350.06,0.00,DE
,,,6/25/2012 01:09PM,1,19,GHANA WAWA (KD) LUMBER19 BUNDLES,34087.70,0.00,CN
,,,6/25/2012 01:09PM,1,14,"1 X 40 FT CONTAINER S.T.C14 BUNDLES = 1,352 PIECES",44395.21,0.00,US
,,,6/28/2012 03:23PM,1,25,"25 BUNDLES FAS DENYA (AD) LUMBER.SAID TO CONTAIN 2,961 PIECES.",23204.75,0.00,GB
,,,7/4/2012 11:34AM,1,14,"14 BUNDLES NO.1 C&S WAWA (KD)LUMBER. SAID TO CONTAIN 2,501 PCS.",39345.23,0.00,BE
,,,6/29/2012 10:41AM,1,16,2 X 20' CONTAINER STC GHANAWAWA GRD. 2 FINGER JOINTED,44997.07,0.00,DE
,,,6/29/2012 09:49AM,1,24,1 X 40' HC CONTAINER STC GHANACEIBA BENDING PLYWOOD,77925.62,0.00,DE
,,,6/27/2012 12:52PM,1,14,"14 BUNDLES FAS MAHOGANY (KD)LUMBER. SAID TO CONTAIN 1,812 PCS.",58995.91,0.00,GB
,,,6/28/2012 10:41AM,1,15,15 BUNDLES FAS ODUM (KD) LUMBER.SAID TO CONTAIN 910 PIECES.,61415.45,0.00,GB
,,,7/28/2012 11:47AM,1,20,1 X 40' HC CONTAINER STC GHANAWAWA GRD. 2 MOULDINGS,47910.00,0.00,DE
,,,6/28/2012 08:10PM,1,1736,31 X 20 CONTAINERS STC 1736 PCSWOOD,166734.66,0.00,IN
,,,6/29/2012 09:48AM,1,23,"23 BUNDLES FAS MAHOGANY (KD)LUMBER. SAID TO CONTAIN 2,387 PCS.",112815.79,0.00,US
,,,6/29/2012 10:54AM,1,16,"16 BUNDLES NO.1 C&S WAWA (KD)LUMBER. SAID TO CONTAIN 1,471 PCS.",36447.50,0.00,GB
,,,6/29/2012 11:32AM,1,14,"14 BUNDLS NO.1 C&S WAWA (KD)LUMBER. SAID TO CONTAIN 1,500 PCS.",40233.91,0.00,US
,,,7/5/2012 04:54PM,1,23,23 BUNDLES FAS KHAYA IVORENSIS KDLUMBER S.T.C  2191 PCS,114356.92,0.00,US
,,,7/3/2012 11:08AM,1,39,39 BUNDLES FAS CEDRELLA (AD) LUMBERSTC 3290 PIECES - 70.094M3,103599.98,0.00,US
,,,7/5/2012 10:12AM,1,14,14 BUNDLES FAS KUSIA (AD) LUMBERSTC - 1275 PIECES,19526.17,0.00,DE
,,,,2,4,4 BUNDLES ODUM/WAWA & OTIE (KD)LUMBER - STC 7856 PIECES - 7.856M3,5736.10,0.00,
,,,7/9/2012 10:35AM,1,12,12 BUNDLES FAS ODUM (KD) LUMBERSTC - 889 PIECES - 29.926M3,50686.26,0.00,IT
,,,7/5/2012 04:17PM,1,12,GHANA NO.1 C&S WAWA (KD) LUMBERSTC - 1370 PIECES - 44.769M3,37913.08,0.00,DE
,,,7/16/2012 12:18PM,1,21,21 BDLS. NO.1C&S WAWA (KD) FASCEIBA & SAPELE LUMBER- 10724PCS.,33202.54,0.00,GB
,,,7/28/2012 12:24PM,1,8,1 X 20' CONTAINER STC GHANAWAWA GRD. 2 FINGER JOINTED,22957.16,0.00,DE
,,,7/28/2012 12:24PM,1,20,1 X 40' HC CONTAINER STC GHANAWAWA GRD. 2 FINGER JOINTED STRIPS,37494.12,0.00,DE
,,,7/30/2012 11:12AM,1,20,1 X 40' HC CONTAINER STC GHANAWAWA/CEIBA NO.1 & S LUMBER KD,25083.99,0.00,DE
,,,7/30/2012 11:12AM,1,23,1 X 40' HC CONTAINER STC GHANAWAWA NO. 1 C & S KUMBER  KD,43453.60,0.00,FR
,,,7/20/2012 11:12AM,1,415,1 X 20' CONTAINER STC GHANAWALNUT/ONOKWA ESBO,17964.67,0.00,GB
,,,7/17/2012 10:45AM,1,23,1 X 40 FT CONTAINER S.T.C23 BUNDLES = 52.159 M3,41647.29,0.00,DE
,,,8/9/2012 08:50AM,1,32,2 X 40 FT CONTAINERS S.T.C32 BUNDLES = 52.552 M3,34297.01,0.00,AE
,,,7/9/2012 11:29AM,1,13,1X40' CONTAINER STCESSA KD LUMBER,30449.22,0.00,AE
,,,7/24/2012 02:13PM,1,19,1 X 40' HCCONTAINER STC GHANAWAWA NO. 1 C&S LUMBER/S4S GRD.2,27513.33,0.00,DE
,,,8/17/2012 12:12PM,1,20,1 X 40' HC CONTAINER STC GHANAWAWA/CEIBA NO. 1 C&S LUMBER KD,23131.20,0.00,DE
,,,7/27/2012 05:17PM,1,2801,1 X 40' HC CONTAINER STC GHANAWALNUT ESBO FURNITURE,111975.83,0.00,GB
,,,7/11/2012 12:35PM,1,13,1X40' CONTAINER STCWHITE KOTO  KD LUMBER,41441.35,0.00,DE
,,,7/11/2012 01:21PM,1,13,13 BUNDLES NO.1 C&S WAWA (KD)LUMBER -STC 1934 PIECES - 46.233M3,40076.38,0.00,CN
,,,7/20/2012 11:11AM,1,8,1 X 20' CONTAINER STC GHANAWAWA GRD. FINGER JOINTED,22659.57,0.00,DE
,,,7/11/2012 04:35PM,1,26,26 BUNDLES FAS AIR DRIED DENYALUMBER  STC 3080 PCS. - 19953 M3,23171.42,0.00,GB
,,,7/11/2012 04:35PM,1,16,16 BUNDLES FAS ODUM/WHITE OFRAMKD LUMBER - STC 2092 PCS-34.642M3,37563.46,0.00,GB
,,,7/11/2012 04:35PM,1,14,14 BUNDLES FAS KHAYA IVORENSIS(KD) LUMBER - STC  1430 PCS.,54566.69,0.00,US
,,,7/12/2012 12:13PM,1,33,1 X 40 FT CONTAINER S.T.C15 BUNDLES = 43.047 M3 = 16.368 MT,79633.74,0.00,CN
,,,7/12/2012 12:13PM,1,14,14 BUNDLES NO.1 C&S WAWA (KD)LUMBER - STC 1104 PIECES - 47.061M3,33088.58,0.00,SA
,,,7/12/2012 12:53PM,1,17,17 BUNDLES FAS CHENCHEN (KD)LUMBER - STC 1335 PIECES - 51.300M3,36563.10,0.00,CN
,,,7/16/2012 04:37PM,1,18,18 BUNDLES NO.1 C&S WAWA (KD)LUMBER -STC 3005 PIECES - 48.902 M3,37971.91,0.00,GB
,,,7/17/2012 10:52AM,1,26,26 BUNDLES FAS BLACK OFRAM/WAWACANDOLLEI/YAYA/AKASSA (KD) LUMBER,40145.45,0.00,BG
